audio,work_guess,section_guess,verse_guess,part,text_id,text,chandas,syllable_count,duration_seconds,duration_check,confidence,band,review_status,review_reason,signal,audio_quality,qc_flags,action
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv6.53.mp3,sumadhva_vijaya,sarga_6,53,full,sumadhva_vijaya:sarga_6:53,"आश्रमे निज-जनानिह दृष्ट्वा तं प्रसाद-महिमानममुष्य
प्रोच्य तत्-प्लवनमप्यति-चित्रं तस्य तैः सह सदाऽस्मरदेषः",स्वागता,44,11.546,plausible,1.0,1.00 exact,auto_accepted,,dge_linked,B,[],none (spot-check optional)
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv6.54.mp3,sumadhva_vijaya,sarga_6,54,full,sumadhva_vijaya:sarga_6:54,"वानरेन्द्र इव वायु-जवोऽसौ भीमसेन इव दानव-भीमः
उल्ललास गिरि-पुङ्गव-शृङ्गे स व्रजन् व्रजिन-नाशन-नामा",स्वागता,44,10.24,plausible,1.0,1.00 exact,auto_accepted,,dge_linked,B,[],none (spot-check optional)
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv6.55.mp3,sumadhva_vijaya,sarga_6,55,full,sumadhva_vijaya:sarga_6:55,"बहु-सत्त्व-गणं स-विकं स-महा- विष-मोक्ष-महाहिमवन्तमयम्
विषमोक्ष-महा हिमवन्तमयन् नगमैक्षत फुल्ल-दृगस्त-भयः",तोटक,48,12.382,plausible,1.0,1.00 exact,auto_accepted,,dge_linked,B,[],none (spot-check optional)
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv6.56.mp3,sumadhva_vijaya,sarga_6,56,full,sumadhva_vijaya:sarga_6:56,"सु-हसित-कमला-करोप-गूढं सु-जन-सुखार्थमनन्त-भोग-शय्यम्
विकसित-सुमनो-घटागमुच्चं मरतक-रत्न-मय-स्थलाग्य-शोभम्","औपच्छन्दसिक, पुष्पिताग्रा",50,12.696,plausible,1.0,1.00 exact,auto_accepted,,dge_linked,B,[],none (spot-check optional)
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv6.57.mp3,sumadhva_vijaya,sarga_6,57,full,sumadhva_vijaya:sarga_6:57,"पादोपान्त-नमन्महा-मुनि-गणं हेम-प्रदीप्ताम्बरं श्रीमद्-रत्न-कलापमग्य-कटकैर्विभ्राजितं हाटकैः
दृष्ट्वा तं धरणी-धरं सु-वन-मालोल्लासिनं सुन्दरं स्वानन्दाकृतिमस्मरन्मुररिपुं स्वानन्द-तीर्थस्तदा",शार्दूलविक्रीडित,76,17.189,plausible,1.0,1.00 exact,auto_accepted,,dge_linked,B,[],none (spot-check optional)
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv6.6.mp3,sumadhva_vijaya,sarga_6,6,full,sumadhva_vijaya:sarga_6:6,"वर्णयामि तदहं सकलं वः सौष्ठवादनु-वदन्तु भवन्तः
तं वदन्तमिति तेऽथ वदन्तो बाढमित्यति-दृढोद्यममापुः",स्वागता,44,15.099,plausible,1.0,1.00 exact,auto_accepted,,dge_linked,B,"[""exact_duplicate""]",none (spot-check optional)
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv6.7.mp3,sumadhva_vijaya,sarga_6,7,full,sumadhva_vijaya:sarga_6:7,"प्रत्यय-प्रकृति-सङ्गम-भङ्गीं शब्द-शास्त्र-विहितां प्रतिदर्थ्य
शुद्ध-धीः श्रुति-शिरः-शत-सिद्धान् अभ्यधात् सपदि विश्व-पदार्थान्",स्वागता,44,15.099,plausible,1.0,1.00 exact,auto_accepted,,dge_linked,B,"[""exact_duplicate""]",none (spot-check optional)
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv6.8.mp3,sumadhva_vijaya,sarga_6,8,full,sumadhva_vijaya:sarga_6:8,"यावदर्थ-शतकं न विशङ्कः सन्ततोक्ति-कृदपूपुरदेषः
वर्णितावधृति-दुर्बल-चित्ता- स्तावदाकुल-हृदो ह्यभवंस्ते",स्वागता,44,13.897,plausible,1.0,1.00 exact,auto_accepted,,dge_linked,B,[],none (spot-check optional)
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv6.9.mp3,sumadhva_vijaya,sarga_6,9,full,sumadhva_vijaya:sarga_6:9,"साङ्ग-वेद-चतुरा इतिहासे शिक्षिताः सु-बहवोऽप्यति-धृष्टाः
नैतदीरितमहो जगृहुस्ते विश्व-संक्षय-पयोऽन्धु-गणा वा",स्वागता,44,15.308,plausible,1.0,1.00 exact,auto_accepted,,dge_linked,B,[],none (spot-check optional)
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv7.1.mp3,sumadhva_vijaya,sarga_7,1,full,sumadhva_vijaya:sarga_7:1,"अथ हैमवते तटान्तरे बदरी-षण्ड-विशेष-मण्डितम्
परमाश्रममाश्रयं श्रियः सकल-ज्ञः स ददर्श वि-श्रुतम्","वियोगिनी, वैतालीय, सुन्दरी",42,12.434,plausible,1.0,1.00 exact,auto_accepted,,dge_linked,B,[],none (spot-check optional)
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv7.10.mp3,sumadhva_vijaya,sarga_7,10,full,sumadhva_vijaya:sarga_7:10,अवलोकित-लक्षणः स तै- रिति सञ्चिन्त्य कुतूहलाकुलैः अविळम्ब-गतिर्व्यशामयत् तरुमारात् सुर-पादपोत्तमम्,"वियोगिनी, वैतालीय, सुन्दरी",42,12.696,plausible,1.0,1.00 exact,auto_accepted,,dge_linked,B,[],none (spot-check optional)
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv7.11.mp3,sumadhva_vijaya,sarga_7,11,full,sumadhva_vijaya:sarga_7:11,मसृण-त्वचमुन्नतं ततं बहु-शाखा-फण-सून-रत्नकम् भगवन्तमनन्तमन्तिके स्थितमीशस्य निषेवणाय वा,"वियोगिनी, वैतालीय, सुन्दरी",42,13.479,plausible,1.0,1.00 exact,auto_accepted,,dge_linked,B,[],none (spot-check optional)
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv7.12.mp3,sumadhva_vijaya,sarga_7,12,full,sumadhva_vijaya:sarga_7:12,अतिचित्र-विचित्र-पत्रिणं बहु-वर्णं हरि-गो-निवारकम् मुनि-नन्दनमिन्दरा-पते- रधिकेष्टं पततामिवाधिपम्,"वियोगिनी, वैतालीय, सुन्दरी",42,13.375,plausible,1.0,1.00 exact,auto_accepted,,dge_linked,B,[],none (spot-check optional)
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv7.13.mp3,sumadhva_vijaya,sarga_7,13,full,sumadhva_vijaya:sarga_7:13,अमृतात्म-महा-फल-प्रदं दुरवापं हरि-भक्ति-वर्जितैः श्रित-साधु-पुराण-भारतं निगमं मूर्त्तमिवोरु-शाखिनम्,"वियोगिनी, वैतालीय, सुन्दरी",42,12.33,plausible,1.0,1.00 exact,auto_accepted,,dge_linked,B,[],none (spot-check optional)
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv7.14.mp3,sumadhva_vijaya,sarga_7,14,full,sumadhva_vijaya:sarga_7:14,अथ तस्य स वेदिकान्तरे सु-विशाले विमले मनो-हरे अवलोकितवाननन्त-धी- द्दिवि देवानिव तापसोत्तमान्,"वियोगिनी, वैतालीय, सुन्दरी",42,13.009,plausible,1.0,1.00 exact,auto_accepted,,dge_linked,B,[],none (spot-check optional)
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv7.15.mp3,sumadhva_vijaya,sarga_7,15,full,sumadhva_vijaya:sarga_7:15,अपि सप्त-तया विराजितान् गत-सङ्ख्यान् गुणिनो गुणोज्झितान् अपि मन्यु-मदादि-वर्जितान् गत-भोगान् पवनाशनान् सदा,"वियोगिनी, वैतालीय, सुन्दरी",42,13.166,plausible,1.0,1.00 exact,auto_accepted,,dge_linked,B,[],none (spot-check optional)
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv7.16.mp3,sumadhva_vijaya,sarga_7,16,full,sumadhva_vijaya:sarga_7:16,मुनि-मण्डल-मद्ध्य-वर्त्तिनं त्रि-जगन्मण्डल-मण्डनायितम् इह सत्य-वती-सुतं हरिं परि-पूर्ण-प्रमतिः समैक्षत,"वियोगिनी, वैतालीय, सुन्दरी",42,12.225,plausible,1.0,1.00 exact,auto_accepted,,dge_linked,B,"[""exact_duplicate""]",none (spot-check optional)
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv7.17.mp3,sumadhva_vijaya,sarga_7,17,full,sumadhva_vijaya:sarga_7:17,निज-हृत्-कमलेऽति-निर्मले सततं साधु निशामयन्नपि अवलोक्य पुनः-पुनर्नवं तमसौ विस्मित इत्यचिन्तयत्,"वियोगिनी, वैतालीय, सुन्दरी",42,12.225,plausible,1.0,1.00 exact,auto_accepted,,dge_linked,B,"[""exact_duplicate""]",none (spot-check optional)
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv7.18.mp3,sumadhva_vijaya,sarga_7,18,full,sumadhva_vijaya:sarga_7:18,अगणय्य-गुणार्णवोऽमलः स हि नारायण एष केवलम् विधिनाऽनुसृतं पराशरात् सुषुवे सत्यवती किलात्र यम्,"वियोगिनी, वैतालीय, सुन्दरी",42,12.225,plausible,1.0,1.00 exact,auto_accepted,,dge_linked,B,[],none (spot-check optional)
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv7.19.mp3,sumadhva_vijaya,sarga_7,19,full,sumadhva_vijaya:sarga_7:19,धवळेऽस्य मनः-पयो-निधौ सदनुक्रोश-गिरीन्द्र-लोळिते प्रकटी-भवति स्म सुन्दरी दयिता दैत्य-रिपोस्त्रयी-मयी,"वियोगिनी, वैतालीय, सुन्दरी",42,12.225,plausible,1.0,1.00 exact,auto_accepted,,dge_linked,B,[],none (spot-check optional)
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv7.2.mp3,sumadhva_vijaya,sarga_7,2,full,sumadhva_vijaya:sarga_7:2,"हिम-वर्ष-रवि-प्रभासहाः पृथु-सत्र-प्रथिता द्विजाश्रयाः
अपि विष्णु-पद-स्पृशोऽलसन् उभये यत्र विचित्र-शाखिनः","वियोगिनी, वैतालीय, सुन्दरी",42,13.061,plausible,1.0,1.00 exact,auto_accepted,,dge_linked,B,[],none (spot-check optional)
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv7.20.mp3,sumadhva_vijaya,sarga_7,20,full,sumadhva_vijaya:sarga_7:20,इत एव पुराण-गौर-गौ स-महाभारत-पारिजातके सति जातवति व्यजायत प्रवरं सूत्र-गणामृतं स्वयम्,"वियोगिनी, वैतालीय, सुन्दरी",42,11.86,plausible,1.0,1.00 exact,auto_accepted,,dge_linked,B,[],none (spot-check optional)
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv7.21.mp3,sumadhva_vijaya,sarga_7,21,full,sumadhva_vijaya:sarga_7:21,निरवग्रहमुर्वनुग्रहं विदधत् पाण्डु-सुतादि-सज्जने अवनाववनाय संविदां सुचिरायैष चचार चारु-गीः,"वियोगिनी, वैतालीय, सुन्दरी",42,12.33,plausible,1.0,1.00 exact,auto_accepted,,dge_linked,B,[],none (spot-check optional)
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv7.22.mp3,sumadhva_vijaya,sarga_7,22,full,sumadhva_vijaya:sarga_7:22,अधुना कलि-काल-वृत्तये सवितेव क्षणदानु-वृत्तये जनदृग्-विषयत्वमत्यजद् भगवानाश्रममावसन्निमम्,"वियोगिनी, वैतालीय, सुन्दरी",42,12.121,plausible,1.0,1.00 exact,auto_accepted,,dge_linked,B,[],none (spot-check optional)
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv7.23.mp3,sumadhva_vijaya,sarga_7,23,full,sumadhva_vijaya:sarga_7:23,तदिदं वपुरस्य दृश्यते दळितेन्दीवर-सुन्दर-द्युति परमाजिन-योग-पीठगं मम चेतो-नयनाभि-नन्दनम्,"वियोगिनी, वैतालीय, सुन्दरी",42,11.807,plausible,1.0,1.00 exact,auto_accepted,,dge_linked,B,[],none (spot-check optional)
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv7.24.mp3,sumadhva_vijaya,sarga_7,24,full,sumadhva_vijaya:sarga_7:24,अगणय्य-गुणैः सु-पूरितं परिपूर्णागणितात्म-सद्-गुणैः इदमस्त-समस्त-दूषणं सचिदानन्द-मयं हि केवलम्,"वियोगिनी, वैतालीय, सुन्दरी",42,11.337,plausible,1.0,1.00 exact,auto_accepted,,dge_linked,B,[],none (spot-check optional)
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv7.25.mp3,sumadhva_vijaya,sarga_7,25,full,sumadhva_vijaya:sarga_7:25,कमला-कमलासनानिलै- र्विहगाहीन्द्र-शिवेन्द्र-पूर्वकैः पद-पद्म-रजोऽस्य धारितं शिरसा हन्त वहाम्यहं मुहुः,"वियोगिनी, वैतालीय, सुन्दरी",42,12.225,plausible,1.0,1.00 exact,auto_accepted,,dge_linked,B,[],none (spot-check optional)
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv7.26.mp3,sumadhva_vijaya,sarga_7,26,full,sumadhva_vijaya:sarga_7:26,प्रणमामि पद-द्वयं विभो- र्ध्वज-वज्राङ्कुश-पद्म-चिह्न-वत् निज-मानस-राग-पीडनाद् अरुणी-भूतमिवारुणं स्वयम्,"वियोगिनी, वैतालीय, सुन्दरी",42,10.971,plausible,1.0,1.00 exact,auto_accepted,,dge_linked,B,[],none (spot-check optional)
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv7.27.mp3,sumadhva_vijaya,sarga_7,27,full,sumadhva_vijaya:sarga_7:27,ननु केवलमेव वैष्णवं श्रित-वन्तः पदमात्म-रोचिषा तमसोऽप्युभयस्य नाशका विजयन्ते नखरा नवं रविम्,"वियोगिनी, वैतालीय, सुन्दरी",42,11.651,plausible,1.0,1.00 exact,auto_accepted,,dge_linked,B,[],none (spot-check optional)
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv7.28.mp3,sumadhva_vijaya,sarga_7,28,full,sumadhva_vijaya:sarga_7:28,सु-कुमार-तळाङ्गुली-मतोः पदयोरस्य निगूढ-गुल्फयोः उपमानमहो न लभ्यते कवि-वर्यैरितरेतरं विना,"वियोगिनी, वैतालीय, सुन्दरी",42,11.964,plausible,1.0,1.00 exact,auto_accepted,,dge_linked,B,[],none (spot-check optional)
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv7.29.mp3,sumadhva_vijaya,sarga_7,29,full,sumadhva_vijaya:sarga_7:29,उचितां गुरुतां दधत् क्रमा- च्छुचि तेजस्वि सु-वृत्तमुत्तमम् भजतोऽत्र च भाजयत्यदो विभु-जङ्घा-युगळं स-रूपताम्,"वियोगिनी, वैतालीय, सुन्दरी",42,10.449,plausible,1.0,1.00 exact,auto_accepted,,dge_linked,B,[],none (spot-check optional)
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv7.3.mp3,sumadhva_vijaya,sarga_7,3,full,sumadhva_vijaya:sarga_7:3,"श्रवणामृत-गीग्र्गणैर्द्विजैः शुक-मुख्यैः शुभ-पक्षिभिर्वृतम्
कमलेष्टतम-स्थिरान्तरै- रपि हंसैः परमैरमेचकैः","वियोगिनी, वैतालीय, सुन्दरी",42,13.845,plausible,1.0,1.00 exact,auto_accepted,,dge_linked,B,[],none (spot-check optional)
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv7.30.mp3,sumadhva_vijaya,sarga_7,30,full,sumadhva_vijaya:sarga_7:30,अचलासन-योग-पट्टिका वर-कक्ष्या सकृदाप्तमिष्ट-दम् परितोऽपि हरिं स्फुरन्त्यहो अनिशं धन्यतमेति मे मतिः,"वियोगिनी, वैतालीय, सुन्दरी",42,9.927,plausible,1.0,1.00 exact,auto_accepted,,dge_linked,B,[],none (spot-check optional)
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv7.31.mp3,sumadhva_vijaya,sarga_7,31,full,sumadhva_vijaya:sarga_7:31,रुचिरेण वंरैण-चर्मणा रुचि-राज-द्युति-चारु-रोचिषा परमोरु-नितम्ब-सङ्गिना परमाश्चर्य्य-तया विराज्यते,अज्ञातम्,42,11.389,plausible,1.0,1.00 exact,auto_accepted,,dge_linked,B,[],none (spot-check optional)
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv7.32.mp3,sumadhva_vijaya,sarga_7,32,full,sumadhva_vijaya:sarga_7:32,तनु-निम्न-सुनाभि-शोभिते वलिभे वारिज-नाभ आदधे प्रतनावति-सुन्दरे मृदा- वुदरेऽस्मिन् जगदण्ड-मण्डलम्,"वियोगिनी, वैतालीय, सुन्दरी",42,11.285,plausible,1.0,1.00 exact,auto_accepted,,dge_linked,B,[],none (spot-check optional)
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv7.33.mp3,sumadhva_vijaya,sarga_7,33,full,sumadhva_vijaya:sarga_7:33,हृदये कृत-सज्जनोदये सु-विशाले विमले मनोहरे उभयं वहति त्रयी-मयं भगवान् ब्रह्म-सु-सूत्रमुत्तमम्,"वियोगिनी, वैतालीय, सुन्दरी",42,11.233,plausible,1.0,1.00 exact,auto_accepted,,dge_linked,B,[],none (spot-check optional)
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv7.34.mp3,sumadhva_vijaya,sarga_7,34,full,sumadhva_vijaya:sarga_7:34,असमेऽनधिके सु-साधिते निज-ताते रवि-राशि-दीधिति प्रददौ त्रि-जगज्जय-ध्वजं विधिरेतद् गळ-सङ्गि भूषणम्,"वियोगिनी, वैतालीय, सुन्दरी",42,11.86,plausible,1.0,1.00 exact,auto_accepted,,dge_linked,B,[],none (spot-check optional)
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv7.35.mp3,sumadhva_vijaya,sarga_7,35,full,sumadhva_vijaya:sarga_7:35,"अरि-वारिज-लक्षणोल्लसत्- सु-कुमारारुण-पाणि-पद्मयोः
पृथु-पीवर-वृत्त-हस्तयो- रुपमां नैव लभामहेऽनयोः","वियोगिनी, वैतालीय, सुन्दरी",42,12.225,plausible,1.0,1.00 exact,auto_accepted,,dge_linked,B,[],none (spot-check optional)
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv7.36.mp3,sumadhva_vijaya,sarga_7,36,full,sumadhva_vijaya:sarga_7:36,"भजतां वर-तर्क -मुद्रया द्यति हस्ताग्रमबोधमीशितुः
अधि-जानु समर्पितं परं कृत-भूयो-भय-भङ्ग-मङ्गलम्","वियोगिनी, वैतालीय, सुन्दरी",42,12.591,plausible,1.0,1.00 exact,auto_accepted,,dge_linked,B,[],none (spot-check optional)
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv7.37.mp3,sumadhva_vijaya,sarga_7,37,full,sumadhva_vijaya:sarga_7:37,"सततं गळता स्वतः श्रुति- त्रितयेनेव निकाममङ्कितः
सु-विडम्बित-कम्बुरीक्ष्यते वर-रेखा-त्रयवान् गुरोर्गळः","वियोगिनी, वैतालीय, सुन्दरी",42,11.546,plausible,1.0,1.00 exact,auto_accepted,,dge_linked,B,[],none (spot-check optional)
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv7.38.mp3,sumadhva_vijaya,sarga_7,38,full,sumadhva_vijaya:sarga_7:38,"सकलास्त-कलङ्क-काळिम- स्फुरदिन्दु-प्रकरोरु-विभ्रमम्
अधरी-कुरुते स्व-शोभया वदनं देव-शिखा-मणेरिदम्","वियोगिनी, वैतालीय, सुन्दरी",42,10.397,plausible,1.0,1.00 exact,auto_accepted,,dge_linked,B,[],none (spot-check optional)
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv7.39.mp3,sumadhva_vijaya,sarga_7,39,full,sumadhva_vijaya:sarga_7:39,"अरुणाश्म-दलान्तरोल्लस- न्नव-मुक्तावलिमस्य लज्जयेत्
हसतः सित-दन्त-सन्ततिः परम-श्रीररुणोष्ठ-रोचिषः","वियोगिनी, वैतालीय, सुन्दरी",42,11.703,plausible,1.0,1.00 exact,auto_accepted,,dge_linked,B,"[""exact_duplicate""]",none (spot-check optional)
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv7.4.mp3,sumadhva_vijaya,sarga_7,4,full,sumadhva_vijaya:sarga_7:4,"सुमनो-निकरेण पूरितं स्व-मनोऽभीष्टदमल्प-दुर्गमम्
अपरस्पर-मत्सर-प्रजं ननु वैकुण्ठमिवाच्युतालयम्","वियोगिनी, वैतालीय, सुन्दरी",42,12.225,plausible,1.0,1.00 exact,auto_accepted,,dge_linked,B,[],none (spot-check optional)
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv7.40.mp3,sumadhva_vijaya,sarga_7,40,full,sumadhva_vijaya:sarga_7:40,"द्विज-वृन्द-कृतं कुतूहलाद् अनुयोगान्धु-सहस्र-मुत्तमम्
इयमेक-पदे सरस्वती श्रुति-भर्तुः परि-पूरयत्यहो","वियोगिनी, वैतालीय, सुन्दरी",42,11.703,plausible,1.0,1.00 exact,auto_accepted,,dge_linked,B,"[""exact_duplicate""]",none (spot-check optional)
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv7.41.mp3,sumadhva_vijaya,sarga_7,41,full,sumadhva_vijaya:sarga_7:41,"जलजायत-लोचनस्य माम् अवलोकोऽयमुपेत्य लाळयन्
कुरुते परिरभ्य पूरितं भुवनानन्द-कर-स्मितान्वितः","वियोगिनी, वैतालीय, सुन्दरी",42,12.643,plausible,1.0,1.00 exact,auto_accepted,,dge_linked,B,[],none (spot-check optional)
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv7.42.mp3,sumadhva_vijaya,sarga_7,42,full,sumadhva_vijaya:sarga_7:42,"उप-कर्णममुष्य भासिता तुळसी मन्त्रयतीव लाळिता
मम नाथ पदं न मत्सरा- ज्जलजाद्यानि हरेयुरित्यलम्","वियोगिनी, वैतालीय, सुन्दरी",42,12.225,plausible,1.0,1.00 exact,auto_accepted,,dge_linked,B,[],none (spot-check optional)
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv7.43.mp3,sumadhva_vijaya,sarga_7,43,full,sumadhva_vijaya:sarga_7:43,"विभवाभि-भवोद्भवादिकं भुवनानां भुवन-प्रभोर्भुवोः
अनयोरपि दभ्र-विभ्रमात् सभवाम्भोज-भवात्मनां भवेत्","वियोगिनी, वैतालीय, सुन्दरी",42,13.166,plausible,1.0,1.00 exact,auto_accepted,,dge_linked,B,[],none (spot-check optional)
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv7.44.mp3,sumadhva_vijaya,sarga_7,44,full,sumadhva_vijaya:sarga_7:44,"त्रि-जगत्-तिलकाळिकान्तरे तिलकोऽयं पर-भागमाप्तवान्
हरि-नील-गिरीन्द्र-मस्तक- स्फुट-शोणोपल-पक्ङ्कि-सन्निभः","वियोगिनी, वैतालीय, सुन्दरी",42,11.389,plausible,1.0,1.00 exact,auto_accepted,,dge_linked,B,[],none (spot-check optional)
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv7.45.mp3,sumadhva_vijaya,sarga_7,45,full,sumadhva_vijaya:sarga_7:45,नवमम्बु-धरं विडम्बयद् वर-विद्युद्-वलयं जगद्-गुरोः अवलोक्य कृतार्थतामगां स-जटा-मण्डल-मण्डनं वपुः,"वियोगिनी, वैतालीय, सुन्दरी",42,12.225,plausible,1.0,1.00 exact,auto_accepted,,dge_linked,B,[],none (spot-check optional)
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv7.46.mp3,sumadhva_vijaya,sarga_7,46,full,sumadhva_vijaya:sarga_7:46,न रमाऽपि पदाङ्गुली-लस- न्नख-धू-राजदनन्त-सद्-गुणान् गणयेद् गणयन्त्यनारतं परमान् कोऽस्य परो गुणान् वदेत्,"वियोगिनी, वैतालीय, सुन्दरी",42,12.852,plausible,1.0,1.00 exact,auto_accepted,,dge_linked,B,[],none (spot-check optional)
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv7.47.mp3,sumadhva_vijaya,sarga_7,47,full,sumadhva_vijaya:sarga_7:47,न कुतूहलिता कुतूहलं तनुमेनामवलोक्य सद्-गुरोः स-नवावरणाण्ड-दर्शिनो गृह-बुद्ध्या मम निष्कुतूहलम्,"वियोगिनी, वैतालीय, सुन्दरी",42,12.33,plausible,1.0,1.00 exact,auto_accepted,,dge_linked,B,[],none (spot-check optional)
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv7.48.mp3,sumadhva_vijaya,sarga_7,48,full,sumadhva_vijaya:sarga_7:48,"इति चिन्तयता महा-धिया पदवीं बाह्य-गतामतीयुषा
स मनो-नयनैः पुरा गत- स्तत आपे वपुषाऽपि वेद-राट्","वियोगिनी, वैतालीय, सुन्दरी",42,10.971,plausible,1.0,1.00 exact,auto_accepted,,dge_linked,B,[],none (spot-check optional)
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv7.49.mp3,sumadhva_vijaya,sarga_7,49,full,sumadhva_vijaya:sarga_7:49,गुरु-भक्ति-भरानताकृति- र्विरचय्याञ्जलि-बन्धमञ्जसा क्षणमा-मुकुळीकृतेक्षणः स गुरुं केवलमभ्यवन्दत,"वियोगिनी, वैतालीय, सुन्दरी",42,11.546,plausible,1.0,1.00 exact,auto_accepted,,dge_linked,B,[],none (spot-check optional)
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv7.5.mp3,sumadhva_vijaya,sarga_7,5,full,sumadhva_vijaya:sarga_7:5,"तमिमं प्रविशन्तमाश्रमं द्वयधिक-त्रिंशदुदार-लक्षणम्
गुण-सार-विदः कुतूहलाद् अवलोक्यर्षय इत्यचिन्तयन्",अज्ञातम्,43,12.382,plausible,1.0,1.00 exact,auto_accepted,,dge_linked,B,[],none (spot-check optional)
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv7.50.mp3,sumadhva_vijaya,sarga_7,50,full,sumadhva_vijaya:sarga_7:50,"विनयाभरणेन भूषितः स्फुटमष्टाङ्ग-विशिष्ट-चेष्टितः
भगवत्-तम-पाद-पङ्कजे भगवान् स प्र-णनाम भाग्यवान्","वियोगिनी, वैतालीय, सुन्दरी",42,10.971,plausible,1.0,1.00 exact,auto_accepted,,dge_linked,B,[],none (spot-check optional)
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv7.51.mp3,sumadhva_vijaya,sarga_7,51,full,sumadhva_vijaya:sarga_7:51,"स निरीक्ष्य पराशरात्म-जः प्रणतं प्रेष्ठमशेष-सद्-गुणैः
करयोर्युगळेन वल्गुना तमुदस्थापयदाशु-पातिना","वियोगिनी, वैतालीय, सुन्दरी",42,12.434,plausible,1.0,1.00 exact,auto_accepted,,dge_linked,B,[],none (spot-check optional)
kamadhenu_dataset/incoming_audio/dge_linked/sumadhva_vijaya/smv7.52.mp3,sumadhva_vijaya,sarga_7,52,full,sumadhva_vijaya:sarga_7:52,"अमित-प्रमतिं श्रुतीश्वरः परिरेभे परिगृह्य तं द्रुतम्
प्रणयामृत-पूर्ण-मानसः स्मित-वक्त्रः परिफुल्ल-लोचनः","वियोगिनी, वैतालीय, सुन्दरी",42,12.591,plausible,1.0,1.00 exact,auto_accepted,,dge_linked,B,[],none (spot-check optional)
